Leucauge
Monaeses
Synaema imitatrix
Thomisus
Diores
Biton rhodesianus
Blossia falcifera
Zeria spiralicornis
Xerophaeus vickermani
Megamyrmeceon transvaalensis
Zeria monteiri
Amblyomma impressum
Amblyomma marmoreum
Rhipicephalus simus
Ixodidae
Zonurobia circularis
Geckobia homopholis
Pterygosoma gerrhosauri
Callilepis varius
Camillina amnicola
Rhysida afra
Harpagophora
Zinophora diplodonta
Synophryostreptus punctatus
Nomia candida
Lipotriches lamellicornis
Megachile basalis
Apis mellifera
Amegilla bothai
Cheiracanthium furculatum
Dromica clathrata
Palpares nyicanus
Dromica gunningi
Dromica polyhirmoides
Dromica lepida
Dromica
Platypleura mijburghi
Platypleura haglundi
Lophyra fasciculicornis
Cicindela regalis
Calopsaltria longula
Juliformia
Pseudopalpares sparsus
Abascalaphus flavilinea
Lachlathetes moestus
Hadogenes granulatus
Uroplectes
Phalascusa hildebrandti
Creoleon mortifer
Proctarrelabris
Ascalaphidae
Ascalaphus
Silveira rufus
Opistophthalmus wahlbergii
Haplotrachelus latesulcatus
Philoliche lateralis
Pseudoclivina grandis
Pogonus minutus
Lampyris fuscipennis
Philoliche aethiopica
Philoliche rondani
Cophosomorpha laetans
Anthia homoplata
Palpimanidae
Anthia cinctipennis
Diamphidia femoralis
Anthia thoracica
Anthia massilicata
Cypholoba alveolata
Anthia maxillosa
Cypholoba amatonga
Cypholoba gracilis
Cypholoba
Cypholoba graphipteroides
Cypholoba macilenta
Cypholoba notata
Graphipterus
Graphipterus atrimedius
Chrysolina opulenta
Graphipterus lateralis
Nototettigometra patruelis
Chlaenius cylindricollis
Chlaenius circumscriptus
Chlaenius
Brachyodes conspicuus
Oodes
Ooidius dorsiger
Cratognathus mandibularis
Boeomimetes ephippium
Progonochaetus caffer
Progonochaetus dilatatus
Progonochaetus incrassatus
Progonochaetus moestus
Nesiopelus melancholicus
Platymetopus figuratus
Pseudophanella casta
Aselgeia ramulifera
Oliarus brachycephalus
Dictyopharidae
Cixiidae
Elasmoscelis stali
Colmadona testudinarius
Monteira cornicula
Natalicola delegorguei
Poophilus costalis
Poophilus terrenus
Ptyelus grossus
Eonymia foveata
Agonoscelis erosa
Agonoscelis puberula
Stenotus affinis
Agonoscelis
Andocides vittaticeps
Aeliomorpha semiviridis
Italochrysa similis
Carbula limpoponis
Durmia conjungens
Diploxys bipunctata
Diploxys fallax
Dipoloxys rostrata
Dipoloxys waterbergensis
Bolbocoris inaequalis
Bolbocoris rufus
Baebius denticulatus
Oncocephalus clavipes
Oncocephalus annulipes
Reduviidae
Cethera musiva
Glymmatophora
Rhincoris
Coranus carbonarius
Vitumnus scenicus
Mezira germari
Acanthocoris granosus
Petascelis remipes
Petalocnemis sabulosa
Anoplocnemis curvipes
Cletus notatus
Brotheolus viridis
Cletus repersus
Hypselopus gigas
Nemausus sordidatus
Leptocoris hexophthalmus
Aulacopeltus
Spilostethus macilentus
Graptostethus septus
Aspilocoryphus fasciativentris
Paromius attenuatus
Plataspidae
Alphocoris indutus
Solenosthedium liligerum
Harpactirella
Tabanocella denticornis
Peromyia botswana
Microstylum
Bombylella haemorrhoidalis
Systoechus chlamydicterus
Exoprosopa protuberans
Pyrgotina
Pseudolynchia canariensis
Hippobosca rufipes
Hoplacephala schistacea
Bactrododema reyi
Nasidius
Onosandridus pictifrons
Acrida acuminata
Anaeolopus dorsalis
Lamarckiana nasuta
Lobosceliana cinerascens
Phymateus viridipes
Dictyophorus spumans
Ochrophlebia cafra
Brachycerus natalensis
Acmaeodera grata
Sternocera
Neojulodis vittipennis
Sparmannia distincta
Cyphonistes vallatus
Sparmannia transvaalica
Sparrmannia fusciventris
Trichonopus
Schizonycha rufina
Schizonycha valida
Outeniqua
Mitrophorus transvaalensis
Adoretus picticollis
Adoretus variegatus
Adoretus tessulatus
Lepadoretus hoplioides
Anomala exitialis
Popillia bipunctata
Scaptobius pentarthrius
Lissogenius conspersus
Plagiochilus setosus
Spilophorus plagosus
Cymophorus margaritiferus
Clinteroides permutans
Discopeltis bellula
Leucocelis rubra
Cyrtothyrea testaceoguttata
Tephraea
Tephraea morosa
Tephraea dichroa
Xeloma atra
Phoxomela umbrosa
Atrichelphinis nigropunctulata
Pachnodella impressa
Plaesiorrhinella (Chondrrhina) trivittata
Anisorrhina umbonata
Aphodius dubiosus
Pharaphodius impurus
Aphodius calcartus
Aphoduis (Aganocrossus) amoenus
Proagoderus brucei
Canthidium smaragdinum
Colobopterus maculicollis
Phalps dregei
Onthophagus lugens
Anachalcos convexus
Gymnopleurus virens
Gymnopleurus
Allogymnopleurus thalassinus
Sisyphus crispatus
Gymnopleurus ignitus
Gymnopleurus humanus
Kheper lamarcki
Garreta nitens
Kleper nigroaeneus
Scarabaeus nigroaeneus
Scarabaeus
Onthophagus minutus
Scarabaeus goryi
Strongylium wahlbergi
Praogena circumcinctata
Praogena festiva
Cheironitis hoplosternus
Pachylomera femoralis
Praogena aeruginosa
Hoplonyx (Nemoplonyx) calcaratus
Dysgena plebeja
Paramarygmus (Meracanthoides) natalensis
Haplonyx nasutus
Oplocheirus afer
Hoplonyx probus
Hoplonyx (Nemoplonyx) cristatus
Tribolium confusum
Tribolium castaneum
Tenebrionidae
Caedius scabrosus
Gonocephalum granohispidum
Anomalipus elephas
Bantodemus transvaalensis
Gonopus (Agonopus) hirtipes
Anomalipus mastodon
Anomalipus meles
Anomalipus expansicollis
Anomalipus planus
Anomalipus acutangulus
Anomalipus sculpturatus
Anomalipus mustela
Anomalipus carinatus
Bantodemus rudebecki
Melanopterus
Somaticus (Trachynotus) funestus
Somaticus (Bechuanitis) geniculatis geniculatus
Somaticus (Tracheloeum) similis
Eurychora
Psammodes (Ocnodes) ovulum
Micrantereus
Psammodes longipennis
Psammodes (Ocnodes) scrobicollis
Psammodes fartus
Psammodes rowleianus
Psammodes batesi
Psammodes ventricosus
Psammodes devexus
Amitus gibbosus
Micrantereus pronus
Micrantereus vicarius
Distretus discoideus
Distretus variolosus
Distretus amplipennis
Dichtha
Dichtha inflata
Dichtha cubica
Amiantus pusillus
Machla porcella
Ametrocera
Asida umbrina
Machla
Peristeptus ovatus
Eurychora villosa
Eurychora barbata
Metriopus platynotus
Renatiella reticulata
Himatismus
Himatismus patruelis
Zophosis
Zophosis boei
Zophosis (Hologenosis) gracilis
Lagria castaneipennis
Lagria villosa
Lepropus concinnus
Onitis uncinatus
Onitis crenatus
Copris elphenor
Copris obesus
Copris misellus
Copris mesacanthus
Heliocopris hamadryas
Copris fallaciosus
Sarophorus costatus
Copris corniger
Copris amyntor
Metacatharsius opacus
Copris cornifrons
Metacatharsius pumilionis
Metacatharsius exiguus
Catharsius tricornutus
Catharsius sesostris
Catharsius dubius
Coptorhina auspicata
Phaeochrous camerunensis
Pedaria picea
Hybosorus illigeri
Orphnus macleayi
Bolbocaffer plausibile
Thanatophilus micans
Monoplius sigillatus
Hololepta striatidera
Hister calidus
Hister coprophilus
Hister tropicus
Hister rectisternus
Hister furciger
Hister gehini
Pachylister nigrita
Macrolister robusticollis
Macrolister latipes
Hyphydrus caffer
Spercheus senegalensis
Hydaticus dorsiger
Hydaticus caffer
Dineutus aereus
Aulonogyrus flavipes
Brachinus forticostis
Paussus klugii
Paussus humboldtii
Paussus cultratus
Pentaplatarthrus natalensis
Crepidogaster natalica
Orthogonius caffer
Orthogonius capucinus
Lebia fulvicollis
Triaenogenius gerstaeckeri
Triaenogenius lugubris
Triaenogenius corpulentus
Triaenogenius carinulatus
Metaxymorphus transvaalensis
Omostropus mandibularis
Lebia natalis
Harpalus spretus
Harpalus rufomarginatus
Brachycerus scelestus
Brachycerus severus
Sphadasmus camelus
Hoplitotrachelus spinifer
Lampetis foveicollis
Hipporrhinus cervinus
Sphenoptera indurata
Sphenoptera kolbei
Microcerus borrei
Microcerus costalis
Microcerus interstitiopunctatus
Microcerus latipennis
Microcerus subcaudatus
Ocladius caroli
Ocladius foveatus
Liocalandra castaneipennis
Hipporrhinus furvus
Hipporrhinus monitor
Hipporrhinus nasutus
Hipporrhinus gunningi
Protostrophus vorax
Hipporrhinus varius
Hipporhinus wahlbergi
Aosseterus argentatus
Proscelphaladeres variabilis
Leurops
Protostrophus cassius
Protostrophus barbifrons
Protostrophus funestus
Protostrophus hamaticollis
Protostrophus sulcatifrons
Mesphrigodes ornatus
Stereorrhynchus setipennis
Eudraces faurei
Dereodus schoenherri
Hadromerus puberulus
Hadromerus rubromaculatus
Polyclaeis equestris
Piazomias
Polyclaeis longicornis
Polycleis plumbeus
Polyclaeis ocellatus
Eremnus angustirostris
Eremnus lineatus
Spartecerus rudis
Spartecerus quadratus
Calodemas errans
Calodemas nickerli
Neocleonus sannio
Hypolixus auricillatus carniger
Pseudoclema transvaalense
Dasylabris
Reidia
Gonatopus taylori
Pteromalidae
Erikssonia edgei
Accipiter rufiventris
Pseudalethe choloensis
Anaplectes melanops
Bradypterus sylvaticus
Camaroptera brevicaudata
Erythropygia quadrivirgata
Cisticola cantans
Daption capense
Dendroperdix (sephaena) rovuma
Diomedea amsterdamensis
Estrilda perreini
Melocichla mentalis
Milvus aegyptius
N/A N/A
Passer griseus
Phyllastrephus placidus
Procellaria aequinoctialis
Stactolaema whytii
Strix woodfordii
Sylvia nisoria
Zosterops pallidus
Zosterops senegalensis
Mesembryanthemum cordifolium
SCHOENOPLECTUS PALUDICOLA
Khadia acutipetala
Aizoon subcarnosum
Isolepis diabolica
Schoenoplectus articulatus
Ficinia sp.
Hadogenes troglodytes
Lamyra gulo
Pseudocrenilabrus philander
Enteromius viviparus
Enteromius bifrenatus
Enteromius paludinosus
Coptodon rendalli
Oreochromis mossambicus
Labeobarbus marequensis
Labeo cylindricus
Labeo molybdinus
Clarias gariepinus
Chetia flaviventris
Synodontis zambezensis
Petrocephalus wesselsi
Chiloglanis pretoriae
Marcusenius macrolepidotus
Enteromius mattozi
Schilbe intermedius
Micropanchax johnstoni
Enteromius annectens
Micralestes acutidens
Engraulicypris brevianalis
Chiloglanis paratus
Clarias theodorae
Labeo ruddi
Petrocephalus catostoma
Enteromius radiatus
Labeobarbus polylepis
Enteromius eutaenia
Labeo rosae
Enteromius anoplus
Brycinus imberi
Synodontis macrostigma
Amphilius uranoscopus
Enteromius motebensis
Micropterus salmoides
Hypophthalmichthys molitrix
Cyprinus carpio
Serranochromis meridianus
Marcusenius krameri
Marcusenius pongolensis
Gambusia affinis
Amphilius natalensis
Enteromius lineomaculatus
Chiloglanis swierstrai
Enteromius afrohamiltoni
Anguilla mossambica
Enteromius neefi
Lacustricola myaposae
Enteromius pallidus
Lacustricola katangae
Galaxias zebratus
Oreochromis korogwe
Hebenstretia dentata
Indeterminatae-dicot
Nomoneura sp.
Afroleptomydas sp.
Vespiodes conopeus
Gnidia canoargentea
Fabronia victoriae
Lindbergia haplocladioides
Leucodon assimilis
Sematophyllum magillianum P.E.A.S. Câmara & van Rooy
Trachyphyllum inflexum
Rhynchostegium raphidorrhynchum
Tulbaghia alliacea
Holomitrium cylindraceum
Sclerophrys gutturalis
Diaphorina albomaculata
Diaphorina zebrana
Chromatomyia horticola
Gnathostomaria lutheri
Pterognathia crocodilus
Simopone marleyi
Sylviidae
PASSERIFORMES
STURNIDAE
CICONIIFORMES
DICRURIDAE
AVES
Pycnonotus
ALCEDINIDAE
Merops
CUCULIDAE
Ploceidae
CORACIIFORMES
COLUMBIDAE
Halcyon
Ixobrychus
ARDEIDAE
GRUIFORMES
Nectarinia
CICONIIDAE
CORACIIDAE
Balearica regulorum
Tetrastichinae Forster 1856
Eupelmus Dalman 1820
Pediobius amaurocoelus
Brachymeria boranensis
Kriechbaumerella Dalla Torre 1897
Eurytomidae Walker 1832
Dinarmus altifrons
Antistrophoplex Crawford 1914
Mesocomys pulchriceps
Elasmus Westwood 1833
Pteromalus puparum
Aprostocetus Westwood 1833
Entedoninae Forster 1856
Eurytoma Illiger 1807
Tamarixia Mercet 1924
Oxycoryphe Kriechbaumer 1894
Nesolynx Ashmead 1905
Eurytoma braconidis Ferrière 1929
Pediobius furvus
Tanaostigmodes tambotis
Risbecoma Subba Rao 1978
Ormyrus Westwood 1832
Tetrastichus atriclavus
Euderomphale Girault 1916
Eurytominae Walker 1832
Megastigmus Dalman 1820
Pteromalidae Dalman 1820
Eulophinae Westwood 1829
Ceratoneura Ashmead 1894
Bruchophagus Ashmead 1888
Pteromalinae Dalman 1820
Entedon Dalman 1820
Elachertus Spinosa 1811
Meruana Delucchi 1962
Hemiptarsenus varicornis
Diglyphus Walker 1844
Tetramesa Walker 1848
Norbanus Walker 1843
Homoporus Thomson 1878
Mesopolobus Westwood 1833
Neotrichoporoides Girault 1913
Panstenon Walker 1846
Systasis Walker 1834
Trichogrammatidae Haliday 1851
Quadrastichodella nova
Gastrancistrus Westwood 1833
Torymoides Walker 1871
Neanastatus Girault 1913
Toryminae Walker 1833
Pseudotorymus Masi 1921
Astichus Forster 1856
Pediobius Walker 1846
Euderus Haliday 1844
Torymidae Walker 1833
Anastatus Motschulsky 1859
Eucharitidae Walker 1846
Chrysocharis Forster 1856
Diaulinopsis Crawford 1913
Cirrospilus Westwood 1832
Oomyzus Rondani 1870
Pediobomyia Girault 1913
Archirileya Silvestri 1920
Axanthosoma Girault 1913
Buresium Boucek 1969
Reikosiella Yoshimoto 1969
Calosota Curtis 1836
Eusandalum Ratzeburg 1852
Pentacladia Westwood 1835
Metapelma Westwood 1835
Eupelmidae Walker 1833
Brasema Cameron 1884
Aprostocetus tritus
Quadrastichus gallicola
Aprostocetus nitens
Mymaridae Haliday 1833
Agaonidae Walker 1846
Philotrypesis Forster 1878
Euderinae Erdos 1856
Otitesella Westwood 1883
Eulophidae Westwood 1829
Signiphoridae Howard 1894
Sycoscapter Saunders 1883
Sycophila Walker 1871
Alaptus Westwood 1839
Erythmelus Enock 1909
Anagrus Haliday 1833
Gonatocerus Nees 1834
Amotura Cameron 1884
Asaphes Walker 1834
Dinarmus magnus
Dinarmus ivorensis
Dinarmus Thomson 1878
Cyrtoptyx gilloni
Lariophagus distinguendus
Ischyroptyx De Lucchi 1956
Scutellista caerulea
Scutellista Motschulsky 1859
Pteromalus Swederus 1795
Watshamia versicolor
Pachyneuron nelsoni
Pachyneuron Walker 1833
Grooca Sureshan & Narendran 1997
Propicoscytus Szelenyi 1941
Psilocera Walker 1833
Perilampus Latreille 1809
Perilampus maurus
Goetheana Girault 1920
Megastigmus thomseni
Idiomacromerus Crawford 1914
Metaphycus alberti
Tetrastichus Haliday 1844
Coccophagus basalis
Aprostocetus diplosidis
Encyrtus aurantii
Tetrastichus injuriosus
Microterys nietneri
Coccophagus pulvinariae
Metaphycus Mercet 1917
Isodromus timberlakei
Cheiloneurus orbitalis
Tremblaya minor
Metaphycus utibilis
Syrphophagus africanus
Euxanthellus Silvestri 1915
Cerapterocerus mirabilis
Coccophagus malthusi
Coccophagus Westwood 1833
Anasemion inutile
Aloencyrtus angustifrons
Anicetus communis
Microterys nicholsoni
Habrolepis Forster 1856
Anicetus nyasicus
Aspidiotiphagus Howard 1894
Metaphycus helvolus
Coccophagus eleaphilus
Marietta connecta
Euplectrus Westwood 1832
Coccophagus nigropleurum
Neocladia tibialis
Neocladia Perkins 1906
Syrphophagus similis
Encyrtinae Walker 1837
Coccophagus philippiae
Coccophagus adustus
Metaphycus vanderplanki
Coccobius pullus
Aphytis Howard 1900
Adelencyrtus inglisiae
Apterencyrtus Ashmead 1905
Psyllaephagus cincticrus
Chaetomymar Oglobin 1946
Paraphaenodiscus pavoniae
Chaetomymar lepidum
Psyllaephagus ornatus
Ablerus plesius
Diaphorencyrtus harrisoni
Paraphaenodiscus munroi
Coccophagus nigritus
Habrolepis obscura
Diaphorencyrtus Hayat 1981
Litomastix Thomson 1876
Habrolepis diaspidi
Pseudectroma gilvum
Zaomma xhosa
Clausenia comperei
Metaphycus citricola
Copidosoma koehleri
Argutencyrtus luteolus
Monstranusia mirabilissima
Ooencyrtus Ashmead 1900
Thysanus Walker 1840
Pseudectroma signatum
Anthemus borealis
Prochiloneurus clavatus
Leptomastidea Mercet 1916
Achrysopophagus Girault 1915
Gyranusoidea munda
Coelopencyrtus calainus Annecke 1968
Tropidophryne Compere 1931
Alamella flava
Anagyrus dactylopii
Metaphycus stanleyi
Leptomastix dactylopii
Anagyrus mirzai
Ooencyrtus guamensis
Coccidencyrtus Ashmead 1900
Paraceraptrocerus Girault 1920
Oobius striatus
Encyrtidae Walker 1837
Anagyrus Howard 1896
Coccophagus capensis
Marietta nebulosa
Allocerellus vittatus
Encarsia Forster 1878
Marietta marchali
Cheiloneurus Westwood 1833
Ooencyrtus demodoci
Ablerus capensis
Adencyrtus pictus
Apoleptomastix anneckei
Coccophagus bivittatus
Coccophagus isipingoensis
Coccophagus baldassarii
Ablerus macchiae
Comperiella bifasciata
Timberlakia Mercet 1925
Zaomma carinae
Coccidoxenoides perminutus
Aenasius comperei
Habrolepis occidne Annecke & Mynhardt 1970
Anicetus russeus (Annecke 1967)
Xanthoencyrtus Ashmead 1902
Aphelinidae Thomson 1876
Lounsburyia Compere & Annecke 1961
Adencyrtus callainus
Anthemus ledaspidis
Marietta Motschulsky 1863
Azotus Howard 1898
Trichogrammatoidea lutea
Paralitomastix Mercet 1921
Callaincyrtus decorus
Astymachus exilis
Metaphycus cybele
Bothriophryne ceroplastae
Charitopus fulviventris
Aphelininae Thomson 1876
Proleurocerus Ferriere 1935
Coccophagus varius
Tachardiaephagus Ashmead 1904
Leptomastix nigrocoxalis
Tetracneminae Howard 1892
Gyranusoidea citrina
Psyllaephagus Ashmead 1900
Proleurocerus zululandiae
Globulencyrtus politus
Paratetracnemoidea cornis
Ooencyrtus nanus
Chaetomymar gracile
Coccobius lucaris
Euryischia Riley 1889
Archenomus Howard 1898
Adelencyrtus Ashmead 1900
Aphytis cercinus
Rhopus Forster 1856
Coccophaginae Forster 1878
Zaomma Ashmead 1900
Aphytis holoxanthus
Aphelinus engaeus
Aphytis griseus
Coccobius (Ratzeburg 1852)
Anthemus aloinis
Eretmocerus Haldeman 1850
Aphytis funicularis
Ablerus separaspidis
Centrodora Forster 1878
Microterys Thomson 1876
Aphytis chilensis
Bothriophryne Compere 1937
Marietta leopardina
Aphytis africanus
Trigona armata
Hypotrigona araujoi
"Allodapula Cockerell, 1934"
"Xylocopa Latreille, 1802"
"Megachile Latreille, 1802"
Ceratina tanganyicensis
Pasites braunsi
"Nomioides Schenck, 1867"
Ceratina nyassensis
Megachile rufipennis
Pasites friesei
Braunsapis facialis
Lipotriches collaris
"Xylocopa (Koptortosoma) senior Vachal, 1899"
"Heriades Spinola, 1808"
Thyreus brachyaspis
"Plebeina Moure, 1961"
Compsomelissa zaxantha
"Nomia Latreille, 1804"
Braunsapis fuscinervis
"Halictus Latreille, 1804"
Ceratina nasalis
Hypotrigona ruspolii
Ceratina lineola
Thyreus hyalinatus
"Braunsapis Michener, 1969"
Braunsapis rolini
Lipotriches macropus
Braunsapis rhodesi
"Sphecodes Latreille, 1804"
Megachile nasalis
Megachile niveofasciata
Allodapula variegata
"Ceratina Latreille, 1802"
Hylaeus heraldicus
Megachile meadewaldoi
Anthophora torridella
"Chalicodoma Lepeletier, 1841"
Nomia rufitarsis
Tetraloniella ogilviae
Amegilla Friese
"Lasioglossum Curtis, 1833"
"Tetraloniella Ashmead, 1899"
Megachile cordata
Megachile mossambica
Lipotriches testacea
"Thrinchostoma de Saussure, 1891"
Lipotriches tridentata
Ceratina rossi
Braunsapis bouyssoui
"Liotrigona Moure, 1961"
Coelioxys caffra
Eufriesea nigrescens
"Megachile (Paracella) Michener, 1997"
Lipotriches fulvohirta
"Tetralonia Spinola, 1839"
Megachile bituberculata
Allodapula melanopus
Afranthidium junodi
Heriades freygessneri
Allodape exoloma
Allodape ceratinoides
Megachile demeter
Tetraloniella minuticornis
Tetraloniella watmoughi
Anthidium bechuanalandicum
Centris
Braunsapis otavica
Braunsapis langenburgensis
Braunsapis simplicipes
Anthidium niveocinctum
"Euaspis Gerstaecker, 1858"
Pseudoanthidium Friese
Ceratina braunsi
"(Treub, 1885) Chitwood, 2219"
"(Treub, 1885) Chitwood, 2216"
"(Treub, 1885) Chitwood, 2397"
"(Treub, 1885) Chitwood, 2217"
"(Treub, 1885) Chitwood, 2405"
"(Treub, 1885) Chitwood, 2395"
"(Treub, 1885) Chitwood, 2402"
"(Treub, 1885) Chitwood, 2399"
"(Treub, 1885) Chitwood, 2400"
"(Treub, 1885) Chitwood, 2407"
"(Treub, 1885) Chitwood, 3246"
"(Treub, 1885) Chitwood, 2408"
"(Treub, 1885) Chitwood, 2410"
"(Treub, 1885) Chitwood, 2406"
"(Treub, 1885) Chitwood, 2396"
"(Treub, 1885) Chitwood, 2218"
"(Treub, 1885) Chitwood, 2403"
"(Treub, 1885) Chitwood, 2401"
"(Treub, 1885) Chitwood, 3271"
"(Kofoid & White, 1919) Chitwood, 1949"
"(Treub, 1885) Chitwood, 2394"
"(Treub, 1885) Chitwood, 2404"
"(Treub, 1885) Chitwood, 2409"
"(Treub, 1885) Chitwood, 3250"
"(Treub, 1885) Chitwood, 3289"
"(Treub, 1885) Chitwood, 3247"
"(Treub, 1885) Chitwood, 3269"
"(Treub, 1885) Chitwood, 2398"
"(Treub, 1885) Chitwood, 3248"
"(Treub, 1885) Chitwood, 3274"
"(Treub, 1885) Chitwood, 3272"
"(Treub, 1885) Chitwood, 3245"
"(Treub, 1885) Chitwood, 3244"
"(Treub, 1885) Chitwood, 3252"
"(Treub, 1885) Chitwood, 3253"
"(Treub, 1885) Chitwood, 3254"
"(Treub, 1885) Chitwood, 3300"
"(Treub, 1885) Chitwood, 3273"
"(Treub, 1885) Chitwood, 3291"
"(Treub, 1885) Chitwood, 3293"
"(Treub, 1885) Chitwood, 3288"
"(Treub, 1885) Chitwood, 3268"
"(Treub, 1885) Chitwood, 3249"
"(Treub, 1885) Chitwood, 3287"
"(Treub, 1885) Chitwood, 3251"
"(Treub, 1885) Chitwood, 3297"
"(Treub, 1885) Chitwood, 3292"
"(Treub, 1885) Chitwood, 3270"
"(Treub, 1885) Chitwood, 3290"
"(Treub, 1885) Chitwood, 3321"
"(Treub, 1885) Chitwood, 3319"
"(Treub, 1885) Chitwood, 3299"
"(Treub, 1885) Chitwood, 3324"
"(Treub, 1885) Chitwood, 3323"
"(Treub, 1885) Chitwood, 3316"
"(Treub, 1885) Chitwood, 3296"
"(Treub, 1885) Chitwood, 3302"
"(Treub, 1885) Chitwood, 3331"
"(Treub, 1885) Chitwood, 3314"
"(Treub, 1885) Chitwood, 3298"
"(Treub, 1885) Chitwood, 3327"
"(Treub, 1885) Chitwood, 3301"
"(Treub, 1885) Chitwood, 3322"
"(Treub, 1885) Chitwood, 3317"
"(Treub, 1885) Chitwood, 3325"
"(Treub, 1885) Chitwood, 3326"
"(Treub, 1885) Chitwood, 3328"
"(Treub, 1885) Chitwood, 3329"
"(Treub, 1885) Chitwood, 3320"
"(Treub, 1885) Chitwood, 3330"
"(Treub, 1885) Chitwood, 3315"
"(Treub, 1885) Chitwood, 3294"
"(Treub, 1885) Chitwood, 3332"
"(Treub, 1885) Chitwood, 3318"
"Basson & Heyns, 1974"
"(Treub, 1885) Chitwood, 2183"
"(Treub, 1885) Chitwood, 2206"
"(Treub, 1885) Chitwood, 2612"
"(Treub, 1885) Chitwood, 2604"
"(Treub, 1885) Chitwood, 2188"
"(Treub, 1885) Chitwood, 2615"
"(Treub, 1885) Chitwood, 2208"
"(Treub, 1885) Chitwood, 2607"
"(Treub, 1885) Chitwood, 2483"
"(Treub, 1885) Chitwood, 2482"
"(Treub, 1885) Chitwood, 2186"
"(Treub, 1885) Chitwood, 2207"
"(Treub, 1885) Chitwood, 2611"
"(Treub, 1885) Chitwood, 2211"
"(Treub, 1885) Chitwood, 2209"
"(Treub, 1885) Chitwood, 2605"
"(Treub, 1885) Chitwood, 2185"
"(Treub, 1885) Chitwood, 2184"
"(Treub, 1885) Chitwood, 2616"
"(Treub, 1885) Chitwood, 2205"
"(Treub, 1885) Chitwood, 2609"
"(Treub, 1885) Chitwood, 2622"
"(Treub, 1885) Chitwood, 2606"
"(Treub, 1885) Chitwood, 2608"
"(Treub, 1885) Chitwood, 2187"
"(Treub, 1885) Chitwood, 2182"
"(Treub, 1885) Chitwood, 2618"
"(Treub, 1885) Chitwood, 2620"
"(Treub, 1885) Chitwood, 2621"
"(Treub, 1885) Chitwood, 2610"
"(Treub, 1885) Chitwood, 2617"
"(Treub, 1885) Chitwood, 2210"
"(Treub, 1885) Chitwood, 2614"
"(Treub, 1885) Chitwood, 2613"
"(Treub, 1885) Chitwood, 2619"
"Dujardin, 1845"
"Argo & Heyns, 1972"
"(Cobb, 1893) Sher, 1961"
"Thorne, 1937"
"Andrássy, 1959"
"Micoletzky, 1922"
"Thorne, 1939"
"(Heyns, 1963) Heyns, 1963"
"von Linstown, 1877"
"Heyns, 1963"
"Thorne, 1925"
"(Thorne & Swanger, 1936) Heyns, 1965"
"Cobb, 1913"
"(Thorne, 1925) Thorne, 1937"
"Steiner, 1936"
"Heyns, 1968"
"Bastian, 1965"
"Heyns & Hogewind, 1969"
"Cobb, 1924"
"Heyns, 1977"
"Heyns, 1964"
"Van den Berg, 1981"
"(Williams, 1960) Sher, 1961"
"Kruger & Heyns, 1984"
"(Van den Berg, 1979) Raski & Luc, 1985"
"(Steiner, 1938) Andrássy, 1958"
"Sher, 1964"
"Taylor, 1936"
"Siddiqi, 1972"
"Steiner, 1945"
"Sher, 1965"
"Kleynhans, 1992"
"Cobb, 1920"
"Andrássy, 1958"
"De Waele & Kilian, 1992"
"Van den Berg & De Waele, 1989"
"Van den Berg & Spaull, 1981"
"Heyns & Swart, 2002"
"(Taylor, 1936) Loof & De Grisse, 1989"
"Van den Berg & Tiedt, 2001"
"(Steiner, 1914) Golden, 1956"
"(Godfrey, 1929) Filipjev & Schuurmans Stekhoven, 1"
"Hofmänner & Menzel, 1914"
"(Heyns, 1962) Loof & De Grisse, 1989"
"(Treub, 1885) Chitwood, 4340"
"(Treub, 1885) Chitwood, 4342"
"(Neal, 1889) Cobb, 1944"
"(Neal, 1889) Cobb, 1943"
"(Treub, 1885) Chitwood, 4341"
Scutellonema bizanae
Rotylenchulus macrodoratus
Helicotylenchus dihystera
Tylenchorhynchus sp.
Paratrichodorus meyeri
Ogma decalineatum
Mesocriconema sphaerocephalum
Xiphinema louisi
Longidorus pisi
Plesiorotylenchus truncatus
Scutellonema brachyurum
Xiphinema dracomontanum
Pratylenchus zeae
Pratylenchus brachyurus
Rotylenchulus parvus
Xiphinema elongatum
Longidorus sp.
Criconema sp.
Paratylenchus steineri
Xiphinema vanderlindei
Xiphinema loteni
Criconemoides xenoplax
Criconema lantanum
Xiphinema zyzy
Pratylenchus sp.
Paratrichodorus minor
Xiphinema dimorphicaudatum
Criconema corbetti
Rotylenchus unisexus
Xiphinema rarum
Criconema mutabile
Hemicriconemoides brachyuris
Helicotylenchus minzi
Paratrichodorus porosus
Xiphinema diffusum
Helicotylenchus paraplatyurus
Nanidorus renifer
Criconema javonnense
Xiphinema paritaliae
Criconema crassianulatum
Rotylenchus colbrani
Xiphinema sp.
Hemicycliophora typica
Xiphinema diannae
Criconema princeps
Scutellonema sp.
Criconema ericius
Xiphinema limpopoensis
Xiphinema coomansi
Helicotylenchus multicinctus
Helicotylenchus sp.
Criconema ihlathum
Xiphinema barberchekae
Mesocriconema ferniae
Helicotylenchus digonicus
Paratylenchus sp.
Xiphinema pongolense
Rotylenchus sp.
Criconema lamellatum
Xiphinema bolandium
Paralongidorus sp.
Crossonema civellae
Ogma sp.
Hemicriconemoides sp.
Scutellonema africanum
Longidorus mobae
Rotylenchulus sp.
Criconemoides sp.
